# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std
8.608106989783419483e-01,2.948330054528698618e-02,3.788639031446846550e-01,3.279953347035710620e-02,1.219660000000000082e+02,9.807279847133965944e+00,1.283350000000000080e+01,2.184137987856994645e+00,1.392644999999999982e+02,1.732380537728359116e+01,8.976700000000001012e+01,1.076598648522279866e+01,8.678394766464322396e-01,2.172527454572797945e-02,8.757794858071761279e-01,1.630276224038533159e-02,8.413638754940337972e-01,6.602332986149037075e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.722500000000000000e+02,1.239707626821743780e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.747500000000000000e+02,2.483319351191062552e+01,4.422500000000000000e+02,1.465221826209260314e+01,3.725000000000000000e+01,9.175374651751283750e+00,4.500000000000000000e+00,8.660254037844385966e-01,1.350000000000000000e+01,2.598076211353316012e+00,8.250000000000000000e+00,2.165063509461096825e+00,8.820028585716714886e-01,4.837289939572242403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.003267973856208251e-01,6.343153249601855836e-02,5.152446901798248291e+01,1.822963636500581330e+01,4.697619253396987915e+02,5.784277120586983756e+01,4.441000000000000000e+03,3.662649314362487729e+01,1.925454545454545752e+01,6.659362389749985400e-01
8.735940361710092805e-01,6.163529138743566171e-02,4.094105363020981714e-01,2.206747504051993422e-02,1.217514999999999930e+02,7.916949838795248162e+00,1.259499999999999886e+01,1.866293385296105667e+00,1.386790000000000020e+02,1.196902615086123944e+01,8.963550000000000750e+01,7.174555230117057647e+00,8.896238722714471248e-01,2.411720548134672210e-02,8.997711400281057648e-01,3.288961516168734805e-02,9.199002605963756407e-01,3.982702191487041965e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.490000000000000000e+02,5.593746508378798410e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.467500000000000000e+02,8.276283888316059745e+01,4.200000000000000000e+02,5.389341332667657269e+01,4.200000000000000000e+01,6.595452979136459781e+00,4.750000000000000000e+00,1.299038105676658006e+00,1.750000000000000000e+01,9.526279441628824785e+00,1.075000000000000000e+01,6.495190528383290030e+00,8.933437596608775344e-01,5.376484605882747569e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.095996732026142562e-01,2.822434555906652362e-02,5.898007017374038696e+01,1.555744025060807978e+01,5.287419955134391785e+02,6.997186891656994590e+01,4.827750000000000000e+03,4.282157750480475045e+01,1.953750000000000142e+01,7.136929584134159565e-01
8.772085099107992390e-01,5.800374988519772790e-02,4.284763776729030305e-01,3.444821364790983526e-02,1.185249999999999915e+02,1.072838976734159466e+01,1.209600000000000009e+01,1.566544605174075455e+00,1.352404999999999973e+02,1.316410911341895407e+01,8.752100000000000080e+01,8.156370087238558497e+00,8.972863342800267983e-01,1.912679369377802766e-02,9.297836677148375584e-01,6.147011685958188656e-03,9.194336707497559047e-01,3.935479184077574077e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.710000000000000000e+02,2.846049894151541437e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.677500000000000000e+02,3.890613704802881045e+01,4.397500000000000000e+02,2.769814975770042409e+01,3.850000000000000000e+01,6.576473218982952673e+00,4.500000000000000000e+00,8.660254037844385966e-01,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,8.975677275053606241e-01,5.459544769735973774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.226715686274509221e-01,2.770881843024813190e-02,5.938234025239944458e+01,1.744094434882475397e+01,5.881243357658386230e+02,8.499427768810078021e+01,5.219250000000000000e+03,5.055875295139309600e+01,1.970384615384615401e+01,7.778269684829745012e-01
8.771883676205867175e-01,5.802008287223003880e-02,4.319291424229382281e-01,3.137237252862255105e-02,1.180755000000000052e+02,1.360018590865581345e+01,1.209849999999999959e+01,1.499538845778928708e+00,1.351359999999999957e+02,1.618444728744234595e+01,8.732349999999999568e+01,9.940998579116683942e+00,8.973470680504960217e-01,1.908448416605889805e-02,9.297761837468428991e-01,6.140610391459915170e-03,9.033409273757133651e-01,3.599115642910782897e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.565000000000000000e+02,6.043384813165549474e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.622500000000000000e+02,8.354153158758822428e+01,4.275000000000000000e+02,5.753477209479498811e+01,3.725000000000000000e+01,6.299801584177076030e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,8.975677275053606241e-01,5.459544769735973774e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.393382352941175295e-01,4.423238755704398534e-02,4.729164981842041016e+01,5.096433424390649947e+00,6.354159855842590332e+02,8.802622435977743010e+01,5.608250000000000000e+03,5.381159261720470255e+01,1.988214285714285623e+01,7.687370373886454056e-01
8.961736214835159808e-01,4.606091938006311864e-02,4.190628465676105030e-01,4.376788188034753946e-02,1.133190000000000026e+02,1.272199516585350665e+01,1.180100000000000193e+01,1.429272892067851464e+00,1.285815000000000055e+02,1.693751855349538005e+01,8.296649999999999636e+01,1.034346164250633926e+01,9.080576114017859801e-01,2.171310027674616325e-02,9.151616596085219157e-01,3.440860287196178396e-02,9.267522824593015240e-01,4.315503114560353959e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.495000000000000000e+02,4.602445002387317885e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.517500000000000000e+02,6.665723891671481738e+01,4.205000000000000000e+02,4.119769411022903682e+01,3.650000000000000000e+01,6.726812023536854923e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.004750122324307604e-01,4.014330392307852158e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.373774509803920463e-01,4.428125301425096805e-02,3.793926960229873657e+01,3.341596617615999243e+00,6.733552551865577698e+02,8.762369058090759211e+01,5.979250000000000000e+03,7.188662949394692703e+01,2.027666666666666728e+01,9.584883932526289119e-01
9.044006378512804423e-01,4.445931111342849018e-02,4.145512299078802365e-01,3.884030949366049090e-02,1.166159999999999997e+02,9.204734868533698489e+00,1.223099999999999987e+01,1.035623966505218041e+00,1.344395000000000095e+02,9.838599735226557286e+00,8.656499999999999773e+01,5.586834971609600409e+00,9.083516155753067478e-01,2.182303056340900368e-02,9.098594451323894772e-01,3.040668645600823686e-02,9.252514511833700439e-01,4.230160251606800148e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.712500000000000000e+02,2.545952670416321695e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.730000000000000000e+02,4.257346591481600484e+01,4.412500000000000000e+02,2.816358464400439132e+01,4.425000000000000000e+01,7.660776723022281409e+00,5.750000000000000000e+00,1.785357107135712607e+00,2.350000000000000000e+01,1.152171862180291306e+01,1.425000000000000000e+01,7.258615570478987422e+00,8.914279082545494282e-01,3.757352454760349431e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.226715686274509221e-01,2.770881843024813190e-02,3.922280341386795044e+01,1.490205909007835494e+01,7.125780586004257202e+02,7.302441780806452698e+01,6.350250000000000000e+03,8.425964336501786534e+01,2.062187500000000284e+01,1.053245542062727580e+00
9.144191625341123730e-01,3.558740589792992043e-02,4.020884315945171816e-01,4.403144383557747871e-02,1.113310000000000031e+02,9.543349150062576669e+00,1.206050000000000111e+01,1.313228369325000866e+00,1.268995000000000033e+02,1.170813592123015923e+01,8.154749999999998522e+01,7.076915482750938402e+00,9.160157223058194020e-01,1.568623891676404480e-02,9.186788762779951600e-01,3.142606728533608312e-02,9.248504820574499075e-01,4.202860357180413647e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.820000000000000000e+02,7.968688725254613914e+00,2.000000000000000000e+01,0.000000000000000000e+00,6.995000000000000000e+02,2.192601194928069930e+01,4.527500000000000000e+02,1.435923048077437869e+01,3.625000000000000000e+01,6.869315832017043100e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.042482013476571545e-01,2.492483110698670914e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.226715686274509221e-01,2.770881843024813190e-02,4.245944148302078247e+01,7.020675262465178257e+00,7.550375000834465027e+02,7.408921582857193755e+01,6.711000000000000000e+03,8.825247871873061456e+01,2.104705882352941160e+01,1.038264455514475992e+00
9.158531315622507885e-01,3.800309870075875562e-02,3.968864734142545370e-01,3.912704135569216451e-02,1.076935000000000002e+02,9.720684685247228174e+00,1.204350000000000165e+01,1.342299798852701231e+00,1.214910000000000139e+02,6.025596982872313490e+00,7.812699999999999534e+01,3.801410396155615157e+00,9.198744401706064888e-01,2.177564627703867592e-02,9.259388372851758975e-01,4.025738331022774008e-02,9.520049406397409486e-01,5.555079373437149352e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.435000000000000000e+02,1.844586674569671558e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.412500000000000000e+02,3.349906715119094258e+01,4.142500000000000000e+02,1.829446637647570029e+01,3.675000000000000000e+01,6.609652033201142807e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.115117662109806229e-01,1.952543507777610571e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.061274509803920463e-01,3.125072086827145740e-02,4.115736395120620728e+01,4.664780572593531183e+00,7.961948640346527100e+02,7.862764914431487284e+01,7.079750000000000000e+03,9.253749240172871282e+01,2.133611111111111214e+01,1.028194360019209608e+00
9.150415744232015536e-01,3.881491929217618236e-02,4.015249338431757242e-01,6.012092141129301431e-02,1.092740000000000009e+02,6.648639259277043578e+00,1.212450000000000117e+01,1.156431039880891021e+00,1.241630000000000109e+02,4.269324653853344920e+00,7.989900000000000091e+01,2.689113422672977372e+00,9.222832587452830522e-01,2.241513905853228031e-02,9.286068988571254401e-01,4.087556460537925679e-02,9.545192155339136120e-01,5.733223331031480838e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.890000000000000000e+02,1.097724920005007476e+01,2.000000000000000000e+01,0.000000000000000000e+00,7.060000000000000000e+02,1.902629759044044633e+01,4.587500000000000000e+02,1.287196566185600055e+01,3.600000000000000000e+01,7.035623639735144152e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.141403245455118620e-01,1.758641079614467473e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.208333333333332815e-01,5.153882032022075177e-02,3.667277050018310547e+01,6.092748577766234241e+00,8.328676345348358154e+02,8.288035115348948523e+01,7.446500000000000000e+03,9.591272074130729663e+01,2.161578947368420955e+01,1.009607586750606467e+00
9.126534373897794428e-01,4.446294579957663085e-02,4.065050380277739905e-01,4.052964489433307643e-02,1.109484999999999957e+02,8.897309523108656748e+00,1.229449999999999932e+01,1.257440555254998760e+00,1.270234999999999985e+02,6.955119319609122108e+00,8.165000000000000568e+01,4.225304249400265277e+00,9.273159295021533577e-01,2.121987703065433134e-02,9.518692681546040424e-01,1.913320518618085234e-02,9.517322107747229198e-01,4.330766586989428200e-03,0.000000000000000000e+00,0.000000000000000000e+00,4.797500000000000000e+02,1.179777521399691764e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.855000000000000000e+02,2.362731470142131940e+01,4.507500000000000000e+02,1.449784466739797928e+01,3.600000000000000000e+01,7.035623639735144152e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.123514232154422698e-01,2.962020987112757436e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.519607843137253278e-01,2.791966836450620465e-02,3.752432966232299805e+01,7.814679228480523321e+00,8.703919641971588135e+02,8.699772076746896232e+01,7.809250000000000000e+03,9.623766154681855767e+01,2.190749999999999886e+01,9.623766154681850926e-01
