# alignment_mean,alignment_std,ave_fitness_mean,ave_fitness_std,ave_genome_length_mean,ave_genome_length_std,ave_tree_depth_mean,ave_tree_depth_std,ave_tree_nodes_mean,ave_tree_nodes_std,ave_used_codons_mean,ave_used_codons_std,best_fitness_mean,best_fitness_std,complexity_mean,complexity_std,generalization_mean,generalization_std,invalids_mean,invalids_std,max_genome_length_mean,max_genome_length_std,max_tree_depth_mean,max_tree_depth_std,max_tree_nodes_mean,max_tree_nodes_std,max_used_codons_mean,max_used_codons_std,min_genome_length_mean,min_genome_length_std,min_tree_depth_mean,min_tree_depth_std,min_tree_nodes_mean,min_tree_nodes_std,min_used_codons_mean,min_used_codons_std,precision_mean,precision_std,regens_mean,regens_std,runtime_error_mean,runtime_error_std,simplicity_mean,simplicity_std,time_taken_mean,time_taken_std,total_time_mean,total_time_std,unique_inds_mean,unique_inds_std,unused_search_mean,unused_search_std,metrics_average_mean,metrics_average_std
8.120373620305998408e-01,4.483543543792976177e-02,3.409394040831871808e-01,7.018783774950644594e-02,1.112864999999999895e+02,1.025158791358684951e+01,1.163900000000000112e+01,1.236241481264886533e+00,1.333750000000000000e+02,1.442708879157538249e+01,8.602150000000000318e+01,8.971361588410092125e+00,8.068412497182025911e-01,1.038352362420724428e-01,8.937521280240500188e-01,5.951625404641280870e-02,8.749475002592590478e-01,4.778115546533751729e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.532500000000000000e+02,2.314492384951827830e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.592500000000000000e+02,4.921064417379638201e+01,4.275000000000000000e+02,3.409178786746156931e+01,2.550000000000000000e+01,1.054751155486449399e+01,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,6.840032423920209270e-01,4.000340620489234444e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.767156862745097978e-01,3.885944194624648546e-02,3.464829009771347046e+01,8.619757874851995183e+00,3.120436513423919678e+02,6.354199138135745528e+01,4.369500000000000000e+03,5.559901078256698526e+01,2.055454545454545823e+01,1.010891105137577517e+00,7.959773899300262023e-01,1.096483420153279986e-01
8.392701878802560911e-01,2.759026266482251036e-02,3.392426181320109535e-01,4.221793960959775022e-02,1.132364999999999924e+02,1.330691612470748098e+01,1.191750000000000043e+01,1.364505313291231259e+00,1.360969999999999800e+02,1.792124842191525502e+01,8.777100000000000080e+01,1.119118085815791375e+01,8.180041782578031384e-01,1.016679378322289107e-01,9.100910019012422580e-01,4.524682693594482552e-02,8.450957403519750999e-01,2.919154776506045074e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.712500000000000000e+02,2.497373620426066765e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.835000000000000000e+02,4.035777496344415738e+01,4.475000000000000000e+02,2.600480724789168718e+01,2.625000000000000000e+01,9.549214627392139221e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,6.865272121359511370e-01,3.985069042778732196e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.767156862745097978e-01,3.885944194624648546e-02,4.570748764276504517e+01,2.229395892415304559e+01,3.577511389851570129e+02,8.531087845588434959e+01,4.748500000000000000e+03,6.917188735317260750e+01,2.085833333333333073e+01,1.152864789219539388e+00,8.064933253024264559e-01,1.087507347915218220e-01
8.333135652534749971e-01,2.097115315410610914e-02,3.595881852663176392e-01,6.777007613859617474e-02,1.133785000000000025e+02,1.654907764046080842e+01,1.199050000000000082e+01,1.433117842328396785e+00,1.362510000000000048e+02,2.235011697955965104e+01,8.792000000000000171e+01,1.397951394004813075e+01,8.205554547839908341e-01,1.031001836118513038e-01,9.151570327812129646e-01,4.804333929949020088e-02,8.468800900927880848e-01,3.225446485568978644e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.752500000000000000e+02,1.614581989246752514e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.902500000000000000e+02,2.133512362279628150e+01,4.472500000000000000e+02,1.513893985720268276e+01,3.350000000000000000e+01,2.616772821625905010e+01,5.000000000000000000e+00,1.732050807568877193e+00,2.425000000000000000e+01,2.121762239271874861e+01,1.525000000000000000e+01,1.428941916244323806e+01,6.927705212508805666e-01,4.011838989384856058e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.041666666666665630e-01,2.916666666666661856e-02,3.898609292507171631e+01,2.479776656832888193e+01,3.967372319102287292e+02,1.100110134018286629e+02,5.127500000000000000e+03,7.443285564856422809e+01,2.111538461538461320e+01,1.145120856131752296e+00,8.087302575343895406e-01,1.100073134337999775e-01
8.515641581509472147e-01,4.205143988962397467e-02,3.723818629301991479e-01,7.777050207409498539e-02,1.120755000000000052e+02,1.450918711541070216e+01,1.197199999999999953e+01,1.307320924639393533e+00,1.354379999999999882e+02,1.940182362562858742e+01,8.723050000000000637e+01,1.194860538933309435e+01,8.263883194783511188e-01,1.064797593185188573e-01,8.957878516441467598e-01,4.151394476259989003e-02,8.911458399290819177e-01,4.053500323009511658e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.265000000000000000e+02,2.769927796892908134e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.210000000000000000e+02,3.415406271587612963e+01,4.032500000000000000e+02,1.975316430347299956e+01,2.200000000000000000e+01,8.916277250063503246e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,6.755223736035140814e-01,3.936219346888937265e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.932598039215685626e-01,4.769078195407368270e-02,4.335436290502548218e+01,1.501265870779966960e+01,4.400915948152542114e+02,1.249067226096884724e+02,5.495250000000000000e+03,7.938631809071384282e+01,2.149642857142857011e+01,1.134090258438769760e+00,8.177133779576832850e-01,1.152951477210287928e-01
8.532389367389923152e-01,4.461640495361601788e-02,3.962270502326624699e-01,8.115828519140408370e-02,1.154020000000000010e+02,1.248067402026028461e+01,1.225150000000000006e+01,1.299973365111763535e+00,1.410049999999999955e+02,1.655228712293258653e+01,9.090400000000001057e+01,1.024818159480012625e+01,8.325597239466181465e-01,1.102787214684863432e-01,9.174610918464143339e-01,4.944514040000689420e-02,8.676038165077223363e-01,5.233702956770210774e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.797500000000000000e+02,2.325268801665734131e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.975000000000000000e+02,4.612212050632538052e+01,4.567500000000000000e+02,2.808358061216553736e+01,2.725000000000000000e+01,9.038113741262609580e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,7.008785281441607395e-01,4.057653178008234218e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.932598039215685626e-01,4.769078195407368270e-02,4.353339475393295999e+01,2.136636125665015484e+01,4.836249895691871643e+02,1.462563595889503461e+02,5.868000000000000000e+03,8.083625424275916771e+01,2.176000000000000156e+01,1.077816723236790564e+00,8.219470529591975660e-01,1.179137419116099428e-01
8.540719160244455432e-01,4.658113706175010665e-02,4.148795904341022189e-01,7.210802504388681700e-02,1.092549999999999955e+02,1.321722342248930460e+01,1.202249999999999908e+01,1.394120780276946192e+00,1.316759999999999877e+02,1.506205464071883959e+01,8.496150000000000091e+01,9.172245676496025624e+00,8.379332998166354463e-01,1.132410886600874328e-01,9.218085869747254524e-01,5.231693828593758644e-02,8.962245659234576722e-01,4.825065463429614732e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.632500000000000000e+02,3.551320177060919292e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.700000000000000000e+02,6.054337288258724215e+01,4.430000000000000000e+02,3.796709101313926027e+01,2.825000000000000000e+01,1.364505404899518837e+01,4.750000000000000000e+00,1.299038105676658006e+00,1.550000000000000000e+01,6.062177826491070398e+00,9.250000000000000000e+00,3.897114317029974018e+00,7.078899308731535500e-01,4.092714849478348849e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.912990196078430793e-01,4.580432525465068239e-02,3.674537974596023560e+01,1.611598103836475460e+01,5.203703693151473999e+02,1.621478724134222773e+02,6.233750000000000000e+03,9.203633793236234339e+01,2.207812499999999645e+01,1.150454224154532579e+00,8.274488889219238086e-01,1.209138369645815780e-01
8.680923024091320439e-01,3.420279596458107585e-02,4.056931639786881538e-01,7.778400296741544429e-02,1.082820000000000107e+02,1.307605468021604977e+01,1.192849999999999966e+01,1.340556880553748886e+00,1.306355000000000075e+02,1.344448454757563560e+01,8.453149999999999409e+01,8.073933164821212927e+00,9.009067469685221319e-01,1.496807333273282060e-02,9.319186657112634720e-01,3.510262728614321065e-02,9.293820175180763643e-01,2.987967085553661778e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.280000000000000000e+02,1.691153452528776313e+01,2.025000000000000000e+01,4.330127018922192983e-01,6.235000000000000000e+02,2.010596926288310016e+01,4.040000000000000000e+02,1.218605760695394125e+01,3.350000000000000000e+01,8.440971508067066864e+00,4.750000000000000000e+00,1.299038105676658006e+00,1.500000000000000000e+01,5.196152422706632024e+00,9.250000000000000000e+00,3.897114317029974018e+00,9.268900227687678628e-01,3.647395393793979174e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.207107843137254388e-01,2.658466477486309820e-02,4.764722210168838501e+01,2.794864708039965251e+01,5.680175914168357849e+02,1.899058571173939356e+02,6.614750000000000000e+03,9.502992949592248806e+01,2.217941176470588616e+01,1.117999170540265430e+00,8.970302571257331437e-01,1.344172780205936737e-02
8.690552465280443339e-01,2.761539526346121903e-02,4.108193796713788815e-01,7.555740968584639949e-02,1.073029999999999973e+02,1.044231684062497045e+01,1.182499999999999929e+01,1.261344124337208550e+00,1.298419999999999845e+02,9.714518721995450079e+00,8.421200000000000330e+01,5.761042093232786598e+00,9.025391635789610234e-01,1.420848151971612107e-02,9.385029836374711998e-01,3.216117812913817792e-02,9.281750731390749909e-01,2.862081711528481620e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.865000000000000000e+02,1.229837387624884393e+01,2.025000000000000000e+01,4.330127018922192983e-01,7.137500000000000000e+02,2.600360551923521157e+01,4.662500000000000000e+02,1.575396775418814954e+01,2.600000000000000000e+01,9.721111047611790568e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.222683813278130804e-01,4.318350962280770311e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.354166666666665630e-01,4.424325121165688379e-02,4.653544664382935281e+01,2.416818065465430720e+01,6.145530380606651306e+02,2.124563580041949535e+02,6.988750000000000000e+03,1.155321924833074405e+02,2.234722222222222143e+01,1.283691027592301470e+00,8.980436860716931591e-01,1.271223199950451480e-02
8.790991910486849470e-01,4.411387486707217531e-02,3.992168243148406237e-01,9.707471429089867265e-02,1.037095000000000056e+02,1.057018177469053555e+01,1.164749999999999908e+01,1.037015308469455777e+00,1.250870000000000033e+02,7.615456191194326152e+00,8.121750000000000114e+01,4.647035910125936198e+00,9.045351991587813334e-01,1.738973224879747370e-02,9.390976716251818734e-01,3.274718536892610304e-02,9.290116377982614582e-01,2.734397186340407210e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.342500000000000000e+02,4.143896113562693984e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.277500000000000000e+02,7.718605767883212820e+01,4.132500000000000000e+02,5.065755126336053138e+01,2.625000000000000000e+01,9.549214627392139221e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.104470260722798969e-01,5.107000202472239403e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.354166666666665630e-01,4.424325121165688379e-02,3.672301435470581055e+01,1.443881398865388732e+01,6.512760524153709412e+02,2.265949808431047643e+02,7.365000000000000000e+03,1.317061122347782316e+02,2.247368421052631149e+01,1.386380128787139787e+00,9.002148901005284642e-01,1.634788095463341612e-02
9.052242983461408210e-01,4.424146720929521964e-02,3.896435024562064364e-01,9.674100254561830703e-02,1.061154999999999973e+02,9.034579721824361087e+00,1.178200000000000003e+01,9.979408800124381917e-01,1.292074999999999818e+02,8.599116160978402590e+00,8.396500000000000341e+01,5.356264463224346351e+00,9.151174890083536573e-01,1.503438346156611011e-02,9.510658833537867229e-01,2.992104701841090397e-02,8.930444831775969927e-01,7.826109172515033352e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.820000000000000000e+02,1.462873883832779320e+01,2.000000000000000000e+01,0.000000000000000000e+00,7.092500000000000000e+02,1.885967921254229651e+01,4.637500000000000000e+02,1.583311403356901259e+01,2.950000000000000000e+01,6.103277807866851035e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.000000000000000000e+00,0.000000000000000000e+00,9.095445284229530802e-01,4.420158571345714910e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.519607843137254388e-01,2.791966836450620465e-02,3.672999036312103271e+01,1.475750582964856328e+01,6.880060427784919739e+02,2.384824285053795165e+02,7.735250000000000000e+03,1.542682323098310349e+02,2.264750000000000441e+01,1.542682323098312880e+00,9.106239397152239290e-01,1.426224459731995943e-02
